LCLid,stdorToU,DateTime,KWh,Acorn,Acorn_grouped
MAC000021,Std,2012-04-25 22:00:00.0000000,0.6955,ACORN-E,Affluent
MAC000021,Std,2012-04-25 23:00:00.0000000,0.44499999999999995,ACORN-E,Affluent
MAC000021,Std,2012-04-26 00:00:00.0000000,0.473,ACORN-E,Affluent
MAC000021,Std,2012-04-26 01:00:00.0000000,0.461,ACORN-E,Affluent
MAC000021,Std,2012-04-26 02:00:00.0000000,0.429,ACORN-E,Affluent
MAC000021,Std,2012-04-26 03:00:00.0000000,0.47250000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-26 04:00:00.0000000,0.461,ACORN-E,Affluent
MAC000021,Std,2012-04-26 05:00:00.0000000,0.5045,ACORN-E,Affluent
MAC000021,Std,2012-04-26 06:00:00.0000000,0.516,ACORN-E,Affluent
MAC000021,Std,2012-04-26 07:00:00.0000000,0.5994999999999999,ACORN-E,Affluent
MAC000021,Std,2012-04-26 08:00:00.0000000,0.766,ACORN-E,Affluent
MAC000021,Std,2012-04-26 09:00:00.0000000,0.542,ACORN-E,Affluent
MAC000021,Std,2012-04-26 10:00:00.0000000,0.5185,ACORN-E,Affluent
MAC000021,Std,2012-04-26 11:00:00.0000000,0.5010000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-26 12:00:00.0000000,1.1175,ACORN-E,Affluent
MAC000021,Std,2012-04-26 13:00:00.0000000,1.1205,ACORN-E,Affluent
MAC000021,Std,2012-04-26 14:00:00.0000000,0.4955,ACORN-E,Affluent
MAC000021,Std,2012-04-26 15:00:00.0000000,0.46099999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-26 16:00:00.0000000,0.4915,ACORN-E,Affluent
MAC000021,Std,2012-04-26 17:00:00.0000000,0.481,ACORN-E,Affluent
MAC000021,Std,2012-04-26 18:00:00.0000000,0.53,ACORN-E,Affluent
MAC000021,Std,2012-04-26 19:00:00.0000000,0.5605,ACORN-E,Affluent
MAC000021,Std,2012-04-26 20:00:00.0000000,0.533,ACORN-E,Affluent
MAC000021,Std,2012-04-26 21:00:00.0000000,0.473,ACORN-E,Affluent
MAC000021,Std,2012-04-26 22:00:00.0000000,0.5369999999999999,ACORN-E,Affluent
MAC000021,Std,2012-04-26 23:00:00.0000000,0.47250000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-27 00:00:00.0000000,0.4555,ACORN-E,Affluent
MAC000021,Std,2012-04-27 01:00:00.0000000,0.47450000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-27 02:00:00.0000000,0.46199999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-27 03:00:00.0000000,0.43250000000000005,ACORN-E,Affluent
MAC000021,Std,2012-04-27 04:00:00.0000000,0.5215000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-27 05:00:00.0000000,0.5385,ACORN-E,Affluent
MAC000021,Std,2012-04-27 06:00:00.0000000,0.5235000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-27 07:00:00.0000000,0.46799999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-27 08:00:00.0000000,0.503,ACORN-E,Affluent
MAC000021,Std,2012-04-27 09:00:00.0000000,0.4995,ACORN-E,Affluent
MAC000021,Std,2012-04-27 10:00:00.0000000,0.4445,ACORN-E,Affluent
MAC000021,Std,2012-04-27 11:00:00.0000000,0.456,ACORN-E,Affluent
MAC000021,Std,2012-04-27 12:00:00.0000000,0.46699999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-27 13:00:00.0000000,0.486,ACORN-E,Affluent
MAC000021,Std,2012-04-27 14:00:00.0000000,0.4135,ACORN-E,Affluent
MAC000021,Std,2012-04-27 15:00:00.0000000,0.489,ACORN-E,Affluent
MAC000021,Std,2012-04-27 16:00:00.0000000,0.49750000000000005,ACORN-E,Affluent
MAC000021,Std,2012-04-27 17:00:00.0000000,0.4495,ACORN-E,Affluent
MAC000021,Std,2012-04-27 18:00:00.0000000,0.556,ACORN-E,Affluent
MAC000021,Std,2012-04-27 19:00:00.0000000,0.5105,ACORN-E,Affluent
MAC000021,Std,2012-04-27 20:00:00.0000000,0.4965,ACORN-E,Affluent
MAC000021,Std,2012-04-27 21:00:00.0000000,0.5355000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-27 22:00:00.0000000,0.45899999999999996,ACORN-E,Affluent
MAC000021,Std,2012-04-27 23:00:00.0000000,0.522,ACORN-E,Affluent
MAC000021,Std,2012-04-28 00:00:00.0000000,0.485,ACORN-E,Affluent
MAC000021,Std,2012-04-28 01:00:00.0000000,0.443,ACORN-E,Affluent
MAC000021,Std,2012-04-28 02:00:00.0000000,0.474,ACORN-E,Affluent
MAC000021,Std,2012-04-28 03:00:00.0000000,0.479,ACORN-E,Affluent
MAC000021,Std,2012-04-28 04:00:00.0000000,0.4495,ACORN-E,Affluent
MAC000021,Std,2012-04-28 05:00:00.0000000,0.516,ACORN-E,Affluent
MAC000021,Std,2012-04-28 06:00:00.0000000,0.5525,ACORN-E,Affluent
MAC000021,Std,2012-04-28 07:00:00.0000000,0.4775,ACORN-E,Affluent
MAC000021,Std,2012-04-28 08:00:00.0000000,0.513,ACORN-E,Affluent
MAC000021,Std,2012-04-28 09:00:00.0000000,0.498,ACORN-E,Affluent
MAC000021,Std,2012-04-28 10:00:00.0000000,0.4015000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-28 11:00:00.0000000,0.47850000000000004,ACORN-E,Affluent
MAC000021,Std,2012-04-28 12:00:00.0000000,0.48850000000000005,ACORN-E,Affluent
MAC000021,Std,2012-04-28 13:00:00.0000000,0.5065,ACORN-E,Affluent
MAC000021,Std,2012-04-28 14:00:00.0000000,0.4665,ACORN-E,Affluent
MAC000021,Std,2012-04-28 15:00:00.0000000,0.469,ACORN-E,Affluent
MAC000021,Std,2012-04-28 16:00:00.0000000,0.5225,ACORN-E,Affluent
MAC000021,Std,2012-04-28 17:00:00.0000000,0.5549999999999999,ACORN-E,Affluent
MAC000021,Std,2012-04-28 18:00:00.0000000,0.5075,ACORN-E,Affluent
MAC000021,Std,2012-04-28 19:00:00.0000000,0.5225,ACORN-E,Affluent
MAC000021,Std,2012-04-28 20:00:00.0000000,0.561,ACORN-E,Affluent
MAC000021,Std,2012-04-28 21:00:00.0000000,0.5609999999999999,ACORN-E,Affluent
MAC000021,Std,2012-04-28 22:00:00.0000000,0.4635,ACORN-E,Affluent
MAC000021,Std,2012-04-28 23:00:00.0000000,0.5115000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 00:00:00.0000000,0.5235,ACORN-E,Affluent
MAC000021,Std,2012-04-29 01:00:00.0000000,0.46299999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-29 02:00:00.0000000,0.5035000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 03:00:00.0000000,0.5115000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 04:00:00.0000000,0.49,ACORN-E,Affluent
MAC000021,Std,2012-04-29 05:00:00.0000000,0.563,ACORN-E,Affluent
MAC000021,Std,2012-04-29 06:00:00.0000000,0.5435000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 07:00:00.0000000,0.5435000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 08:00:00.0000000,0.5355000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 09:00:00.0000000,0.504,ACORN-E,Affluent
MAC000021,Std,2012-04-29 10:00:00.0000000,0.482,ACORN-E,Affluent
MAC000021,Std,2012-04-29 11:00:00.0000000,0.5025,ACORN-E,Affluent
MAC000021,Std,2012-04-29 12:00:00.0000000,0.47350000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-29 13:00:00.0000000,0.473,ACORN-E,Affluent
MAC000021,Std,2012-04-29 14:00:00.0000000,0.47950000000000004,ACORN-E,Affluent
MAC000021,Std,2012-04-29 15:00:00.0000000,0.5095000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 16:00:00.0000000,0.546,ACORN-E,Affluent
MAC000021,Std,2012-04-29 17:00:00.0000000,0.5235000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 18:00:00.0000000,0.524,ACORN-E,Affluent
MAC000021,Std,2012-04-29 19:00:00.0000000,0.529,ACORN-E,Affluent
MAC000021,Std,2012-04-29 20:00:00.0000000,0.5640000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-29 21:00:00.0000000,0.5685,ACORN-E,Affluent
MAC000021,Std,2012-04-29 22:00:00.0000000,0.431,ACORN-E,Affluent
MAC000021,Std,2012-04-29 23:00:00.0000000,0.47850000000000004,ACORN-E,Affluent
MAC000021,Std,2012-04-30 00:00:00.0000000,0.48850000000000005,ACORN-E,Affluent
MAC000021,Std,2012-04-30 01:00:00.0000000,0.499,ACORN-E,Affluent
MAC000021,Std,2012-04-30 02:00:00.0000000,0.47050000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-30 03:00:00.0000000,0.479,ACORN-E,Affluent
MAC000021,Std,2012-04-30 04:00:00.0000000,0.4590000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-30 05:00:00.0000000,0.5355,ACORN-E,Affluent
MAC000021,Std,2012-04-30 06:00:00.0000000,0.5720000000000001,ACORN-E,Affluent
MAC000021,Std,2012-04-30 07:00:00.0000000,0.47000000000000003,ACORN-E,Affluent
MAC000021,Std,2012-04-30 08:00:00.0000000,0.482,ACORN-E,Affluent
MAC000021,Std,2012-04-30 09:00:00.0000000,0.438,ACORN-E,Affluent
MAC000021,Std,2012-04-30 10:00:00.0000000,0.41900000000000004,ACORN-E,Affluent
MAC000021,Std,2012-04-30 11:00:00.0000000,0.5,ACORN-E,Affluent
MAC000021,Std,2012-04-30 12:00:00.0000000,0.429,ACORN-E,Affluent
MAC000021,Std,2012-04-30 13:00:00.0000000,0.852,ACORN-E,Affluent
MAC000021,Std,2012-04-30 14:00:00.0000000,0.5405,ACORN-E,Affluent
MAC000021,Std,2012-04-30 15:00:00.0000000,0.45399999999999996,ACORN-E,Affluent
MAC000021,Std,2012-04-30 16:00:00.0000000,0.49150000000000005,ACORN-E,Affluent
MAC000021,Std,2012-04-30 17:00:00.0000000,0.552,ACORN-E,Affluent
MAC000021,Std,2012-04-30 18:00:00.0000000,0.46649999999999997,ACORN-E,Affluent
MAC000021,Std,2012-04-30 19:00:00.0000000,1.237,ACORN-E,Affluent
MAC000021,Std,2012-04-30 20:00:00.0000000,0.796,ACORN-E,Affluent
MAC000021,Std,2012-04-30 21:00:00.0000000,0.4275,ACORN-E,Affluent
MAC000021,Std,2012-04-30 22:00:00.0000000,0.4955,ACORN-E,Affluent
MAC000021,Std,2012-04-30 23:00:00.0000000,0.4535,ACORN-E,Affluent
MAC000021,Std,2012-05-01 00:00:00.0000000,0.47750000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-01 01:00:00.0000000,0.4295,ACORN-E,Affluent
MAC000021,Std,2012-05-01 02:00:00.0000000,0.477,ACORN-E,Affluent
MAC000021,Std,2012-05-01 03:00:00.0000000,0.4585,ACORN-E,Affluent
MAC000021,Std,2012-05-01 04:00:00.0000000,0.435,ACORN-E,Affluent
MAC000021,Std,2012-05-01 05:00:00.0000000,0.5349999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-01 06:00:00.0000000,0.48250000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-01 07:00:00.0000000,0.496,ACORN-E,Affluent
MAC000021,Std,2012-05-01 08:00:00.0000000,0.4875,ACORN-E,Affluent
MAC000021,Std,2012-05-01 09:00:00.0000000,0.7144999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-01 10:00:00.0000000,1.2075,ACORN-E,Affluent
MAC000021,Std,2012-05-01 11:00:00.0000000,1.70450005,ACORN-E,Affluent
MAC000021,Std,2012-05-01 12:00:00.0000000,1.36199995,ACORN-E,Affluent
MAC000021,Std,2012-05-01 13:00:00.0000000,1.7705,ACORN-E,Affluent
MAC000021,Std,2012-05-01 14:00:00.0000000,0.754,ACORN-E,Affluent
MAC000021,Std,2012-05-01 15:00:00.0000000,0.425,ACORN-E,Affluent
MAC000021,Std,2012-05-01 16:00:00.0000000,0.4645,ACORN-E,Affluent
MAC000021,Std,2012-05-01 17:00:00.0000000,0.41700000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-01 18:00:00.0000000,0.515,ACORN-E,Affluent
MAC000021,Std,2012-05-01 19:00:00.0000000,0.3425,ACORN-E,Affluent
MAC000021,Std,2012-05-01 20:00:00.0000000,0.47,ACORN-E,Affluent
MAC000021,Std,2012-05-01 21:00:00.0000000,0.5345,ACORN-E,Affluent
MAC000021,Std,2012-05-01 22:00:00.0000000,0.4955,ACORN-E,Affluent
MAC000021,Std,2012-05-01 23:00:00.0000000,0.4115,ACORN-E,Affluent
MAC000021,Std,2012-05-02 00:00:00.0000000,0.4065000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-02 01:00:00.0000000,0.3845,ACORN-E,Affluent
MAC000021,Std,2012-05-02 02:00:00.0000000,0.4345,ACORN-E,Affluent
MAC000021,Std,2012-05-02 03:00:00.0000000,0.4165,ACORN-E,Affluent
MAC000021,Std,2012-05-02 04:00:00.0000000,0.404,ACORN-E,Affluent
MAC000021,Std,2012-05-02 05:00:00.0000000,0.4285,ACORN-E,Affluent
MAC000021,Std,2012-05-02 06:00:00.0000000,0.5840000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-02 07:00:00.0000000,0.49849999999999994,ACORN-E,Affluent
MAC000021,Std,2012-05-02 08:00:00.0000000,0.5295000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-02 09:00:00.0000000,0.44200000000000006,ACORN-E,Affluent
MAC000021,Std,2012-05-02 10:00:00.0000000,0.4245,ACORN-E,Affluent
MAC000021,Std,2012-05-02 11:00:00.0000000,0.451,ACORN-E,Affluent
MAC000021,Std,2012-05-02 12:00:00.0000000,0.3855,ACORN-E,Affluent
MAC000021,Std,2012-05-02 13:00:00.0000000,0.4615,ACORN-E,Affluent
MAC000021,Std,2012-05-02 14:00:00.0000000,0.36,ACORN-E,Affluent
MAC000021,Std,2012-05-02 15:00:00.0000000,0.4535,ACORN-E,Affluent
MAC000021,Std,2012-05-02 16:00:00.0000000,0.4645,ACORN-E,Affluent
MAC000021,Std,2012-05-02 17:00:00.0000000,0.513,ACORN-E,Affluent
MAC000021,Std,2012-05-02 18:00:00.0000000,0.4135,ACORN-E,Affluent
MAC000021,Std,2012-05-02 19:00:00.0000000,0.4745,ACORN-E,Affluent
MAC000021,Std,2012-05-02 20:00:00.0000000,0.46399999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-02 21:00:00.0000000,0.494,ACORN-E,Affluent
MAC000021,Std,2012-05-02 22:00:00.0000000,0.43600000000000005,ACORN-E,Affluent
MAC000021,Std,2012-05-02 23:00:00.0000000,0.5385,ACORN-E,Affluent
MAC000021,Std,2012-05-03 00:00:00.0000000,0.526,ACORN-E,Affluent
MAC000021,Std,2012-05-03 01:00:00.0000000,0.5035000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-03 02:00:00.0000000,0.41700000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-03 03:00:00.0000000,0.451,ACORN-E,Affluent
MAC000021,Std,2012-05-03 04:00:00.0000000,0.39549999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-03 05:00:00.0000000,0.46799999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-03 06:00:00.0000000,0.757,ACORN-E,Affluent
MAC000021,Std,2012-05-03 07:00:00.0000000,0.533,ACORN-E,Affluent
MAC000021,Std,2012-05-03 08:00:00.0000000,1.157,ACORN-E,Affluent
MAC000021,Std,2012-05-03 09:00:00.0000000,1.0835,ACORN-E,Affluent
MAC000021,Std,2012-05-03 10:00:00.0000000,0.531,ACORN-E,Affluent
MAC000021,Std,2012-05-03 11:00:00.0000000,0.664,ACORN-E,Affluent
MAC000021,Std,2012-05-03 12:00:00.0000000,0.49,ACORN-E,Affluent
MAC000021,Std,2012-05-03 13:00:00.0000000,0.45099999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-03 14:00:00.0000000,0.473,ACORN-E,Affluent
MAC000021,Std,2012-05-03 15:00:00.0000000,0.4145000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-03 16:00:00.0000000,0.5545,ACORN-E,Affluent
MAC000021,Std,2012-05-03 17:00:00.0000000,0.45499999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-03 18:00:00.0000000,0.526,ACORN-E,Affluent
MAC000021,Std,2012-05-03 19:00:00.0000000,0.46199999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-03 20:00:00.0000000,0.49850000000000005,ACORN-E,Affluent
MAC000021,Std,2012-05-03 21:00:00.0000000,0.5035000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-03 22:00:00.0000000,0.5045,ACORN-E,Affluent
MAC000021,Std,2012-05-03 23:00:00.0000000,0.41400000000000003,ACORN-E,Affluent
MAC000021,Std,2012-05-04 00:00:00.0000000,0.42000000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-04 01:00:00.0000000,0.5329999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-04 02:00:00.0000000,0.4690000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-04 03:00:00.0000000,0.488,ACORN-E,Affluent
MAC000021,Std,2012-05-04 04:00:00.0000000,0.4445,ACORN-E,Affluent
MAC000021,Std,2012-05-04 05:00:00.0000000,0.531,ACORN-E,Affluent
MAC000021,Std,2012-05-04 06:00:00.0000000,0.4565,ACORN-E,Affluent
MAC000021,Std,2012-05-04 07:00:00.0000000,0.5505,ACORN-E,Affluent
MAC000021,Std,2012-05-04 08:00:00.0000000,0.465,ACORN-E,Affluent
MAC000021,Std,2012-05-04 09:00:00.0000000,0.486,ACORN-E,Affluent
MAC000021,Std,2012-05-04 10:00:00.0000000,0.46099999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-04 11:00:00.0000000,0.45899999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-04 12:00:00.0000000,0.495,ACORN-E,Affluent
MAC000021,Std,2012-05-04 13:00:00.0000000,0.45899999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-04 14:00:00.0000000,0.4665,ACORN-E,Affluent
MAC000021,Std,2012-05-04 15:00:00.0000000,0.477,ACORN-E,Affluent
MAC000021,Std,2012-05-04 16:00:00.0000000,0.5209999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-04 17:00:00.0000000,0.521,ACORN-E,Affluent
MAC000021,Std,2012-05-04 18:00:00.0000000,0.519,ACORN-E,Affluent
MAC000021,Std,2012-05-04 19:00:00.0000000,0.4575,ACORN-E,Affluent
MAC000021,Std,2012-05-04 20:00:00.0000000,0.502,ACORN-E,Affluent
MAC000021,Std,2012-05-04 21:00:00.0000000,0.537,ACORN-E,Affluent
MAC000021,Std,2012-05-04 22:00:00.0000000,0.4615,ACORN-E,Affluent
MAC000021,Std,2012-05-04 23:00:00.0000000,0.49250000000000005,ACORN-E,Affluent
MAC000021,Std,2012-05-05 00:00:00.0000000,0.431,ACORN-E,Affluent
MAC000021,Std,2012-05-05 01:00:00.0000000,0.48750000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-05 02:00:00.0000000,0.5035000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-05 03:00:00.0000000,0.502,ACORN-E,Affluent
MAC000021,Std,2012-05-05 04:00:00.0000000,0.47750000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-05 05:00:00.0000000,0.5,ACORN-E,Affluent
MAC000021,Std,2012-05-05 06:00:00.0000000,0.5555,ACORN-E,Affluent
MAC000021,Std,2012-05-05 07:00:00.0000000,0.46499999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-05 08:00:00.0000000,0.5275000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-05 09:00:00.0000000,0.464,ACORN-E,Affluent
MAC000021,Std,2012-05-05 10:00:00.0000000,0.45899999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-05 11:00:00.0000000,0.48750000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-05 12:00:00.0000000,0.5189999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-05 13:00:00.0000000,0.4545,ACORN-E,Affluent
MAC000021,Std,2012-05-05 14:00:00.0000000,0.4720000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-05 15:00:00.0000000,0.487,ACORN-E,Affluent
MAC000021,Std,2012-05-05 16:00:00.0000000,0.492,ACORN-E,Affluent
MAC000021,Std,2012-05-05 17:00:00.0000000,0.512,ACORN-E,Affluent
MAC000021,Std,2012-05-05 18:00:00.0000000,0.5535000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-05 19:00:00.0000000,0.507,ACORN-E,Affluent
MAC000021,Std,2012-05-05 20:00:00.0000000,0.5549999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-05 21:00:00.0000000,0.417,ACORN-E,Affluent
MAC000021,Std,2012-05-05 22:00:00.0000000,0.5585,ACORN-E,Affluent
MAC000021,Std,2012-05-05 23:00:00.0000000,0.49350000000000005,ACORN-E,Affluent
MAC000021,Std,2012-05-06 00:00:00.0000000,0.4680000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-06 01:00:00.0000000,0.4615,ACORN-E,Affluent
MAC000021,Std,2012-05-06 02:00:00.0000000,0.498,ACORN-E,Affluent
MAC000021,Std,2012-05-06 03:00:00.0000000,0.5125,ACORN-E,Affluent
MAC000021,Std,2012-05-06 04:00:00.0000000,0.52,ACORN-E,Affluent
MAC000021,Std,2012-05-06 05:00:00.0000000,0.5065,ACORN-E,Affluent
MAC000021,Std,2012-05-06 06:00:00.0000000,0.54,ACORN-E,Affluent
MAC000021,Std,2012-05-06 07:00:00.0000000,0.53,ACORN-E,Affluent
MAC000021,Std,2012-05-06 08:00:00.0000000,0.525,ACORN-E,Affluent
MAC000021,Std,2012-05-06 09:00:00.0000000,0.4635,ACORN-E,Affluent
MAC000021,Std,2012-05-06 10:00:00.0000000,0.4955,ACORN-E,Affluent
MAC000021,Std,2012-05-06 11:00:00.0000000,0.474,ACORN-E,Affluent
MAC000021,Std,2012-05-06 12:00:00.0000000,0.4325,ACORN-E,Affluent
MAC000021,Std,2012-05-06 13:00:00.0000000,0.5155000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-06 14:00:00.0000000,0.51,ACORN-E,Affluent
MAC000021,Std,2012-05-06 15:00:00.0000000,0.4645,ACORN-E,Affluent
MAC000021,Std,2012-05-06 16:00:00.0000000,0.626,ACORN-E,Affluent
MAC000021,Std,2012-05-06 17:00:00.0000000,0.5845,ACORN-E,Affluent
MAC000021,Std,2012-05-06 18:00:00.0000000,0.4575,ACORN-E,Affluent
MAC000021,Std,2012-05-06 19:00:00.0000000,0.8865,ACORN-E,Affluent
MAC000021,Std,2012-05-06 20:00:00.0000000,0.67,ACORN-E,Affluent
MAC000021,Std,2012-05-06 21:00:00.0000000,0.6335,ACORN-E,Affluent
MAC000021,Std,2012-05-06 22:00:00.0000000,0.5755,ACORN-E,Affluent
MAC000021,Std,2012-05-06 23:00:00.0000000,0.5545,ACORN-E,Affluent
MAC000021,Std,2012-05-07 00:00:00.0000000,0.458,ACORN-E,Affluent
MAC000021,Std,2012-05-07 01:00:00.0000000,0.40549999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-07 02:00:00.0000000,0.40449999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-07 03:00:00.0000000,0.392,ACORN-E,Affluent
MAC000021,Std,2012-05-07 04:00:00.0000000,0.393,ACORN-E,Affluent
MAC000021,Std,2012-05-07 05:00:00.0000000,0.48950000000000005,ACORN-E,Affluent
MAC000021,Std,2012-05-07 06:00:00.0000000,0.4525,ACORN-E,Affluent
MAC000021,Std,2012-05-07 07:00:00.0000000,0.509,ACORN-E,Affluent
MAC000021,Std,2012-05-07 08:00:00.0000000,0.44900000000000007,ACORN-E,Affluent
MAC000021,Std,2012-05-07 09:00:00.0000000,0.6805000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-07 10:00:00.0000000,0.522,ACORN-E,Affluent
MAC000021,Std,2012-05-07 11:00:00.0000000,0.472,ACORN-E,Affluent
MAC000021,Std,2012-05-07 12:00:00.0000000,0.4435,ACORN-E,Affluent
MAC000021,Std,2012-05-07 13:00:00.0000000,0.41200000000000003,ACORN-E,Affluent
MAC000021,Std,2012-05-07 14:00:00.0000000,0.5375000000000001,ACORN-E,Affluent
MAC000021,Std,2012-05-07 15:00:00.0000000,0.4515,ACORN-E,Affluent
MAC000021,Std,2012-05-07 16:00:00.0000000,0.47250000000000003,ACORN-E,Affluent
MAC000021,Std,2012-05-07 17:00:00.0000000,0.4515,ACORN-E,Affluent
MAC000021,Std,2012-05-07 18:00:00.0000000,0.6495,ACORN-E,Affluent
MAC000021,Std,2012-05-07 19:00:00.0000000,0.7155,ACORN-E,Affluent
MAC000021,Std,2012-05-07 20:00:00.0000000,0.88,ACORN-E,Affluent
MAC000021,Std,2012-05-07 21:00:00.0000000,0.841,ACORN-E,Affluent
MAC000021,Std,2012-05-07 22:00:00.0000000,0.563,ACORN-E,Affluent
MAC000021,Std,2012-05-07 23:00:00.0000000,0.5185,ACORN-E,Affluent
MAC000021,Std,2012-05-08 00:00:00.0000000,0.5785,ACORN-E,Affluent
MAC000021,Std,2012-05-08 01:00:00.0000000,0.4495,ACORN-E,Affluent
MAC000021,Std,2012-05-08 02:00:00.0000000,0.405,ACORN-E,Affluent
MAC000021,Std,2012-05-08 03:00:00.0000000,0.4015,ACORN-E,Affluent
MAC000021,Std,2012-05-08 04:00:00.0000000,0.364,ACORN-E,Affluent
MAC000021,Std,2012-05-08 05:00:00.0000000,0.4465,ACORN-E,Affluent
MAC000021,Std,2012-05-08 06:00:00.0000000,0.4645,ACORN-E,Affluent
MAC000021,Std,2012-05-08 07:00:00.0000000,0.5249999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-08 08:00:00.0000000,0.833,ACORN-E,Affluent
MAC000021,Std,2012-05-08 09:00:00.0000000,0.6925,ACORN-E,Affluent
MAC000021,Std,2012-05-08 10:00:00.0000000,0.469,ACORN-E,Affluent
MAC000021,Std,2012-05-08 11:00:00.0000000,0.39749999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-08 12:00:00.0000000,0.35950000000000004,ACORN-E,Affluent
MAC000021,Std,2012-05-08 13:00:00.0000000,0.38749999999999996,ACORN-E,Affluent
MAC000021,Std,2012-05-08 14:00:00.0000000,0.385,ACORN-E,Affluent
MAC000021,Std,2012-05-08 15:00:00.0000000,0.489,ACORN-E,Affluent
MAC000021,Std,2012-05-08 16:00:00.0000000,0.879,ACORN-E,Affluent
MAC000021,Std,2012-05-08 17:00:00.0000000,0.489,ACORN-E,Affluent
MAC000021,Std,2012-05-08 18:00:00.0000000,0.44200000000000006,ACORN-E,Affluent
MAC000021,Std,2012-05-08 19:00:00.0000000,0.9844999999999999,ACORN-E,Affluent
MAC000021,Std,2012-05-08 20:00:00.0000000,1.0585,ACORN-E,Affluent
MAC000021,Std,2012-05-08 21:00:00.0000000,1.0205,ACORN-E,Affluent
MAC000021,Std,2012-05-08 22:00:00.0000000,0.6695,ACORN-E,Affluent
MAC000021,Std,2012-05-08 23:00:00.0000000,0.6185,ACORN-E,Affluent
MAC000021,Std,2012-05-09 00:00:00.0000000,0.448,ACORN-E,Affluent
MAC000021,Std,2012-05-09 01:00:00.0000000,0.46849999999999997,ACORN-E,Affluent
MAC000021,Std,2012-05-09 02:00:00.0000000,0.49150000000000005,ACORN-E,Affluent
